text_ts	s_r	num_chars	num_words	min_since_prev
2013-07-12 06:47:00	RCV	2	1	0
2013-07-12 06:47:00	RCV	1102	197	0
2013-07-12 07:06:00	SNT	12	3	19
2013-07-12 07:17:00	SNT	19	4	11
2013-07-12 07:17:00	SNT	27	7	0
2013-07-12 07:18:00	SNT	79	1	1
2013-07-12 07:21:00	SNT	14	3	3
2013-07-12 07:26:00	RCV	22	5	5
2013-07-12 07:26:00	RCV	41	9	0
2013-07-12 07:29:00	RCV	49	10	3
2013-07-12 07:29:00	SNT	40	9	0
2013-07-12 07:29:00	SNT	29	5	0
2013-07-12 07:32:00	SNT	26	4	3
2013-07-12 07:35:00	RCV	20	3	3
2013-07-12 07:58:00	RCV	114	17	23
2013-07-12 07:58:00	SNT	3	1	0
2013-07-12 08:09:00	RCV	70	16	11
2013-07-12 08:09:00	RCV	43	9	0
2013-07-12 08:09:00	RCV	69	16	0
2013-07-12 08:10:00	SNT	14	3	1
2013-07-12 08:10:00	SNT	33	6	0
2013-07-12 08:10:00	SNT	3	1	0
2013-07-12 08:10:00	SNT	19	5	0
2013-07-12 08:11:00	RCV	49	11	1
2013-07-12 08:11:00	SNT	10	2	0
2013-07-12 08:11:00	RCV	4	1	0
2013-07-12 08:11:00	RCV	36	5	0
2013-07-12 08:11:00	RCV	36	8	0
2013-07-12 08:11:00	RCV	20	4	0
2013-07-12 08:12:00	SNT	41	8	1
2013-07-12 08:13:00	SNT	30	6	1
2013-07-12 08:15:00	RCV	69	13	2
2013-07-12 08:15:00	RCV	37	7	0
2013-07-12 08:17:00	RCV	17	3	2
2013-07-12 08:17:00	RCV	100	17	0
2013-07-12 08:17:00	RCV	20	5	0
2013-07-12 08:19:00	SNT	2	1	2
2013-07-12 08:19:00	SNT	24	5	0
2013-07-12 08:20:00	RCV	4	1	1
2013-07-12 08:21:00	RCV	14	3	1
2013-07-12 08:21:00	RCV	31	6	0
2013-07-12 08:23:00	RCV	138	31	2
2013-07-12 08:23:00	SNT	1	1	0
2013-07-12 08:23:00	SNT	17	3	0
2013-07-12 09:24:00	SNT	151	31	61
2013-07-12 09:25:00	RCV	14	4	1
2013-07-12 09:25:00	RCV	29	5	0
2013-07-12 09:25:00	SNT	54	11	0
2013-07-12 09:26:00	RCV	17	3	1
2013-07-12 09:27:00	SNT	151	32	1
2013-07-12 09:28:00	RCV	101	18	1
2013-07-12 09:29:00	SNT	277	60	1
2013-07-12 09:40:00	RCV	100	17	11
2013-07-12 09:41:00	SNT	14	4	1
2013-07-12 09:41:00	SNT	21	3	0
2013-07-12 09:42:00	SNT	321	65	1
2013-07-12 09:45:00	RCV	97	18	3
2013-07-12 09:46:00	SNT	91	15	1
2013-07-12 09:47:00	SNT	18	4	1
2013-07-12 09:47:00	RCV	2	1	0
2013-07-12 09:47:00	SNT	51	10	0
2013-07-12 09:47:00	RCV	107	16	0
2013-07-12 09:49:00	RCV	18	5	2
2013-07-12 09:49:00	RCV	63	12	0
2013-07-12 09:50:00	SNT	101	16	1
2013-07-12 09:51:00	SNT	4	1	1
2013-07-12 09:51:00	SNT	71	12	0
2013-07-12 09:51:00	RCV	125	23	0
2013-07-12 09:51:00	RCV	43	5	0
2013-07-12 09:51:00	RCV	32	4	0
2013-07-12 09:51:00	RCV	61	11	0
2013-07-12 09:52:00	SNT	134	24	1
2013-07-12 09:52:00	SNT	149	25	0
2013-07-12 09:53:00	SNT	12	2	1
2013-07-12 09:54:00	SNT	2	1	1
2013-07-12 09:54:00	SNT	3	1	0
2013-07-12 09:54:00	SNT	11	3	0
2013-07-12 09:54:00	RCV	35	9	0
2013-07-12 09:55:00	SNT	19	4	1
2013-07-12 09:56:00	RCV	33	7	1
2013-07-12 09:57:00	SNT	72	13	1
2013-07-12 09:59:00	RCV	247	42	2
2013-07-12 09:59:00	SNT	1	1	0
2013-07-12 10:00:00	SNT	26	7	1
2013-07-12 10:01:00	RCV	43	8	1
2013-07-12 10:02:00	RCV	2	1	1
2013-07-12 10:02:00	SNT	41	7	0
2013-07-12 10:02:00	SNT	26	5	0
2013-07-12 10:04:00	RCV	34	8	2
2013-07-12 10:08:00	RCV	93	16	4
2013-07-12 10:08:00	SNT	8	2	0
2013-07-12 10:08:00	RCV	41	7	0
2013-07-12 10:08:00	RCV	122	23	0
2013-07-12 10:10:00	SNT	12	3	2
2013-07-12 10:10:00	RCV	26	7	0
2013-07-12 10:10:00	RCV	42	8	0
2013-07-12 10:10:00	SNT	36	8	0
2013-07-12 10:10:00	SNT	17	4	0
2013-07-12 10:14:00	RCV	59	11	4
2013-07-12 10:15:00	SNT	11	3	1
2013-07-12 10:15:00	RCV	12	1	0
2013-07-12 10:18:00	SNT	17	5	3
2013-07-12 10:18:00	SNT	18	2	0
2013-07-12 10:19:00	RCV	97	15	1
2013-07-12 10:19:00	RCV	21	5	0
2013-07-12 10:21:00	RCV	64	14	2
2013-07-12 10:21:00	RCV	6	1	0
2013-07-12 10:21:00	RCV	32	3	0
2013-07-12 10:21:00	RCV	16	3	0
2013-07-12 10:21:00	RCV	48	10	0
2013-07-12 10:21:00	SNT	38	7	0
2013-07-12 10:22:00	SNT	80	15	1
2013-07-12 10:22:00	SNT	43	9	0
2013-07-12 10:27:00	SNT	11	3	5
2013-07-12 10:28:00	RCV	34	6	1
2013-07-12 10:28:00	SNT	2	1	0
2013-07-12 10:29:00	SNT	33	7	1
2013-07-12 10:29:00	RCV	29	5	0
2013-07-12 10:31:00	SNT	76	15	2
2013-07-12 10:32:00	RCV	78	17	1
2013-07-12 10:32:00	SNT	60	12	0
2013-07-12 10:33:00	RCV	10	2	1
2013-07-12 10:35:00	SNT	27	4	2
2013-07-12 10:35:00	SNT	52	9	0
2013-07-12 10:35:00	RCV	1	1	0
2013-07-12 10:35:00	RCV	15	1	0
2013-07-12 10:36:00	RCV	90	17	1
2013-07-12 10:36:00	RCV	36	5	0
2013-07-12 10:36:00	RCV	17	3	0
2013-07-12 10:36:00	RCV	22	3	0
2013-07-12 10:36:00	SNT	20	4	0
2013-07-12 10:36:00	SNT	17	1	0
2013-07-12 10:37:00	SNT	55	12	1
2013-07-12 10:38:00	SNT	57	10	1
2013-07-12 10:38:00	RCV	73	17	0
2013-07-12 10:38:00	RCV	34	8	0
2013-07-12 10:39:00	SNT	32	6	1
2013-07-12 10:40:00	RCV	4	1	1
2013-07-12 10:40:00	RCV	36	7	0
2013-07-12 10:40:00	SNT	9	2	0
2013-07-12 11:16:00	SNT	1	1	36
2013-07-12 11:16:00	SNT	24	5	0
2013-07-12 11:17:00	RCV	18	3	1
2013-07-12 11:17:00	RCV	2	1	0
2013-07-12 11:17:00	RCV	2	1	0
2013-07-12 11:17:00	SNT	81	16	0
2013-07-12 11:18:00	SNT	2	1	1
2013-07-12 11:18:00	RCV	50	11	0
2013-07-12 11:19:00	SNT	3	1	1
2013-07-12 11:21:00	SNT	79	1	2
2013-07-12 11:23:00	SNT	36	7	2
2013-07-12 11:23:00	RCV	36	8	0
2013-07-12 11:23:00	RCV	96	20	0
2013-07-12 11:29:00	SNT	219	41	6
2013-07-12 11:29:00	RCV	28	6	0
2013-07-12 11:31:00	SNT	55	1	2
2013-07-12 11:31:00	SNT	11	2	0
2013-07-12 11:35:00	RCV	64	12	4
2013-07-12 11:36:00	RCV	31	7	1
2013-07-12 11:36:00	SNT	55	8	0
2013-07-12 11:36:00	SNT	89	18	0
2013-07-12 11:37:00	RCV	23	3	1
2013-07-12 11:37:00	RCV	11	3	0
2013-07-12 11:39:00	SNT	58	12	2
2013-07-12 11:39:00	SNT	37	6	0
2013-07-12 11:39:00	SNT	9	1	0
2013-07-12 11:40:00	RCV	36	7	1
2013-07-12 11:53:00	RCV	54	13	13
2013-07-12 11:55:00	RCV	2	1	2
2013-07-12 11:55:00	RCV	63	12	0
2013-07-12 11:55:00	SNT	16	4	0
2013-07-12 11:55:00	SNT	37	6	0
2013-07-12 12:12:00	RCV	46	6	17
2013-07-12 12:14:00	SNT	39	10	2
2013-07-12 12:16:00	SNT	77	18	2
2013-07-12 12:16:00	RCV	22	4	0
2013-07-12 12:16:00	RCV	28	5	0
2013-07-12 12:18:00	SNT	3	1	2
2013-07-12 12:18:00	RCV	37	8	0
2013-07-12 12:21:00	RCV	10	2	3
2013-07-12 12:21:00	SNT	37	8	0
2013-07-12 12:31:00	SNT	26	5	10
2013-07-12 12:31:00	SNT	1	1	0
2013-07-12 12:32:00	SNT	102	20	1
2013-07-12 12:53:00	SNT	29	6	21
2013-07-12 13:37:00	RCV	1	1	44
2013-07-12 13:39:00	SNT	6	1	2
2013-07-12 13:42:00	RCV	35	6	3
2013-07-12 13:42:00	RCV	47	6	0
2013-07-12 13:43:00	SNT	72	15	1
2013-07-12 13:58:00	SNT	79	15	15
2013-07-12 14:00:00	SNT	4	1	2
2013-07-12 14:01:00	SNT	61	13	1
2013-07-12 14:05:00	RCV	26	6	4
2013-07-12 14:06:00	SNT	136	32	1
2013-07-12 14:07:00	RCV	27	6	1
2013-07-12 14:13:00	RCV	39	7	6
2013-07-12 14:13:00	SNT	3	1	0
2013-07-12 14:14:00	SNT	63	15	1
2013-07-12 14:16:00	RCV	30	6	2
2013-07-12 14:16:00	RCV	73	15	0
2013-07-12 14:16:00	SNT	4	1	0
2013-07-12 14:23:00	SNT	72	13	7
2013-07-12 14:23:00	SNT	19	5	0
2013-07-12 14:23:00	SNT	8	2	0
2013-07-12 14:26:00	SNT	306	51	3
2013-07-12 14:27:00	SNT	100	19	1
2013-07-12 14:31:00	RCV	22	2	4
2013-07-12 14:31:00	RCV	34	6	0
2013-07-12 14:31:00	RCV	12	3	0
2013-07-12 14:32:00	SNT	29	6	1
2013-07-12 14:32:00	SNT	12	3	0
2013-07-12 14:33:00	SNT	63	11	1
2013-07-12 14:33:00	RCV	47	9	0
2013-07-12 14:33:00	SNT	56	10	0
2013-07-12 14:33:00	RCV	34	3	0
2013-07-12 14:41:00	SNT	60	14	8
2013-07-12 14:41:00	SNT	39	7	0
2013-07-12 14:41:00	SNT	46	8	0
2013-07-12 14:41:00	RCV	7	2	0
2013-07-12 14:42:00	RCV	145	25	1
2013-07-12 14:43:00	RCV	15	3	1
2013-07-12 14:43:00	SNT	30	7	0
2013-07-12 14:43:00	RCV	49	9	0
2013-07-12 14:44:00	RCV	21	4	1
2013-07-12 14:44:00	SNT	22	3	0
2013-07-12 14:45:00	SNT	98	17	1
2013-07-12 14:45:00	RCV	16	4	0
2013-07-12 14:45:00	RCV	33	7	0
2013-07-12 14:45:00	SNT	8	3	0
2013-07-12 14:47:00	RCV	61	11	2
2013-07-12 15:06:00	SNT	9	1	19
2013-07-12 15:06:00	RCV	7	2	0
2013-07-12 15:07:00	SNT	4	1	1
2013-07-12 15:07:00	SNT	31	5	0
2013-07-12 15:09:00	SNT	118	24	2
2013-07-12 15:22:00	RCV	49	12	13
2013-07-12 15:50:00	SNT	74	15	28
2013-07-12 16:30:00	RCV	29	6	40
2013-07-12 16:30:00	RCV	64	14	0
2013-07-12 16:30:00	RCV	2	1	0
2013-07-12 16:34:00	RCV	2	1	4
2013-07-12 16:34:00	RCV	21	3	0
2013-07-12 16:36:00	SNT	76	15	2
2013-07-12 16:37:00	RCV	36	6	1
2013-07-12 16:37:00	RCV	2	1	0
2013-07-12 16:38:00	RCV	1	1	1
2013-07-12 16:38:00	RCV	6	1	0
2013-07-12 16:39:00	RCV	2	1	1
2013-07-12 16:42:00	SNT	16	3	3
2013-07-12 16:43:00	RCV	41	8	1
2013-07-12 16:43:00	RCV	2	1	0
2013-07-12 16:43:00	SNT	25	4	0
2013-07-12 16:43:00	RCV	4	1	0
2013-07-12 16:52:00	SNT	83	13	9
2013-07-12 16:52:00	SNT	21	5	0
2013-07-12 16:53:00	RCV	36	8	1
2013-07-12 16:53:00	RCV	8	1	0
2013-07-12 16:53:00	SNT	40	9	0
2013-07-12 16:53:00	RCV	4	1	0
2013-07-12 16:53:00	RCV	9	1	0
2013-07-12 16:54:00	RCV	88	17	1
2013-07-12 16:55:00	SNT	13	2	1
2013-07-12 17:00:00	SNT	149	28	5
2013-07-12 17:00:00	SNT	43	10	0
2013-07-12 17:00:00	RCV	8	2	0
2013-07-12 17:01:00	SNT	74	14	1
2013-07-12 17:02:00	SNT	20	4	1
2013-07-12 17:02:00	SNT	15	4	0
2013-07-12 17:02:00	SNT	27	4	0
2013-07-12 17:02:00	RCV	43	9	0
2013-07-12 17:02:00	RCV	2	1	0
2013-07-12 17:02:00	SNT	63	12	0
2013-07-12 17:03:00	SNT	38	9	1
2013-07-12 17:03:00	SNT	34	7	0
2013-07-12 17:03:00	SNT	5	1	0
2013-07-12 17:03:00	SNT	13	2	0
2013-07-12 17:04:00	SNT	53	12	1
2013-07-12 17:04:00	SNT	24	4	0
2013-07-12 17:04:00	RCV	31	6	0
2013-07-12 17:04:00	RCV	4	1	0
2013-07-12 17:04:00	RCV	44	10	0
2013-07-12 17:04:00	RCV	3	1	0
2013-07-12 17:04:00	SNT	8	1	0
2013-07-12 17:05:00	SNT	10	1	1
2013-07-12 17:08:00	SNT	59	11	3
2013-07-12 17:26:00	RCV	90	18	18
2013-07-12 17:46:00	SNT	90	18	20
2013-07-12 17:47:00	SNT	26	6	1
2013-07-12 17:51:00	RCV	13	2	4
2013-07-12 17:52:00	SNT	23	4	1
2013-07-12 18:32:00	RCV	53	10	40
2013-07-12 18:36:00	RCV	45	10	4
2013-07-12 18:38:00	SNT	94	19	2
2013-07-12 18:38:00	RCV	4	1	0
2013-07-12 18:38:00	RCV	21	4	0
2013-07-12 18:38:00	RCV	23	5	0
2013-07-12 18:38:00	RCV	1	1	0
2013-07-12 18:38:00	RCV	25	5	0
2013-07-12 18:39:00	SNT	8	2	1
2013-07-12 18:39:00	SNT	3	1	0
2013-07-12 18:42:00	SNT	70	16	3
2013-07-12 18:43:00	RCV	34	5	1
2013-07-12 18:44:00	RCV	35	8	1
2013-07-12 18:44:00	SNT	24	5	0
2013-07-12 18:45:00	RCV	37	5	1
2013-07-12 18:45:00	SNT	10	2	0
2013-07-12 18:46:00	RCV	107	17	1
2013-07-12 18:47:00	SNT	7	2	1
2013-07-12 18:47:00	RCV	47	9	0
2013-07-12 18:47:00	RCV	2	1	0
2013-07-12 18:47:00	SNT	13	2	0
2013-07-12 18:49:00	RCV	94	17	2
2013-07-12 18:49:00	RCV	48	10	0
2013-07-12 18:49:00	SNT	7	1	0
2013-07-12 18:50:00	SNT	17	4	1
2013-07-12 18:50:00	RCV	2	1	0
2013-07-12 18:52:00	SNT	2	1	2
2013-07-12 18:53:00	RCV	7	1	1
2013-07-12 19:08:00	SNT	12	3	15
2013-07-12 19:08:00	RCV	47	8	0
2013-07-12 19:18:00	SNT	47	9	10
2013-07-12 19:19:00	RCV	3	1	1
2013-07-12 19:53:00	RCV	124	23	34
2013-07-12 19:54:00	SNT	19	3	1
2013-07-12 19:54:00	RCV	10	2	0
2013-07-12 19:56:00	SNT	35	8	2
2013-07-12 19:57:00	RCV	11	3	1
2013-07-12 19:57:00	RCV	62	16	0
2013-07-12 19:58:00	SNT	32	7	1
2013-07-12 19:58:00	SNT	35	6	0
2013-07-12 19:59:00	RCV	20	5	1
2013-07-12 19:59:00	SNT	6	2	0
2013-07-12 19:59:00	RCV	48	10	0
2013-07-12 19:59:00	RCV	9	1	0
2013-07-12 19:59:00	RCV	45	9	0
2013-07-12 20:00:00	SNT	2	1	1
2013-07-12 20:01:00	RCV	8	2	1
2013-07-12 20:01:00	SNT	10	3	0
2013-07-12 20:01:00	SNT	35	3	0
2013-07-12 20:01:00	RCV	28	6	0
2013-07-12 20:01:00	RCV	2	1	0
2013-07-12 20:02:00	SNT	16	4	1
2013-07-12 20:02:00	SNT	27	7	0
2013-07-12 20:03:00	RCV	19	4	1
2013-07-12 20:03:00	RCV	12	3	0
2013-07-12 20:04:00	RCV	4	1	1
2013-07-12 20:04:00	SNT	47	10	0
2013-07-12 20:04:00	SNT	30	8	0
2013-07-12 20:04:00	SNT	32	8	0
2013-07-12 20:07:00	SNT	6	1	3
2013-07-12 20:08:00	RCV	4	1	1
2013-07-12 20:09:00	SNT	36	7	1
2013-07-12 20:10:00	SNT	2	1	1
2013-07-12 20:10:00	RCV	9	3	0
2013-07-12 20:10:00	RCV	4	1	0
2013-07-12 20:10:00	SNT	55	10	0
2013-07-12 20:11:00	SNT	20	4	1
2013-07-12 20:16:00	RCV	47	10	5
2013-07-12 20:18:00	SNT	39	7	2
2013-07-12 20:19:00	RCV	0	0	1
2013-07-12 20:20:00	SNT	21	4	1
2013-07-12 20:21:00	SNT	12	3	1
2013-07-12 20:55:00	RCV	61	9	34
2013-07-12 20:56:00	SNT	1	1	1
2013-07-12 20:56:00	SNT	28	8	0
2013-07-12 20:56:00	SNT	5	2	0
2013-07-12 20:58:00	RCV	22	5	2
2013-07-12 20:58:00	RCV	5	1	0
2013-07-12 20:58:00	RCV	9	1	0
2013-07-12 20:59:00	RCV	34	7	1
2013-07-12 20:59:00	SNT	34	4	0
2013-07-12 20:59:00	RCV	49	10	0
2013-07-12 20:59:00	RCV	35	6	0
2013-07-12 20:59:00	RCV	23	3	0
2013-07-12 20:59:00	SNT	2	1	0
2013-07-12 21:00:00	SNT	28	5	1
2013-07-12 21:00:00	RCV	17	1	0
2013-07-12 22:49:00	SNT	1	1	109
2013-07-12 23:05:00	RCV	1	1	16
2013-07-12 23:12:00	SNT	11	2	7
2013-07-13 09:26:00	RCV	22	3	614
2013-07-13 09:26:00	SNT	11	2	0
2013-07-13 09:28:00	SNT	4	1	2
2013-07-13 09:32:00	RCV	4	1	4
2013-07-13 09:32:00	RCV	6	1	0
2013-07-13 09:33:00	SNT	3	1	1
2013-07-13 09:33:00	SNT	52	11	0
2013-07-13 09:34:00	SNT	64	16	1
2013-07-13 09:34:00	SNT	1	1	0
2013-07-13 09:37:00	SNT	179	34	3
2013-07-13 09:38:00	RCV	36	6	1
2013-07-13 09:41:00	SNT	18	2	3
2013-07-13 09:42:00	SNT	22	4	1
2013-07-13 09:45:00	RCV	27	6	3
2013-07-13 09:46:00	SNT	30	1	1
2013-07-13 10:16:00	RCV	3	1	30
2013-07-13 10:17:00	RCV	1	1	1
2013-07-13 10:19:00	RCV	96	16	2
2013-07-13 10:20:00	SNT	37	8	1
2013-07-13 10:20:00	RCV	55	10	0
2013-07-13 10:22:00	SNT	27	5	2
2013-07-13 10:23:00	RCV	46	9	1
2013-07-13 10:26:00	RCV	75	14	3
2013-07-13 10:29:00	SNT	7	1	3
2013-07-13 10:30:00	RCV	38	8	1
2013-07-13 10:30:00	SNT	6	1	0
2013-07-13 10:32:00	RCV	30	6	2
2013-07-13 10:32:00	RCV	8	2	0
2013-07-13 10:32:00	SNT	15	1	0
2013-07-13 10:33:00	SNT	90	19	1
2013-07-13 10:33:00	RCV	60	12	0
2013-07-13 10:33:00	RCV	10	2	0
2013-07-13 10:34:00	RCV	29	6	1
2013-07-13 10:34:00	RCV	4	1	0
2013-07-13 10:35:00	SNT	4	1	1
2013-07-13 10:35:00	SNT	25	5	0
2013-07-13 10:36:00	SNT	61	13	1
2013-07-13 10:36:00	RCV	90	19	0
2013-07-13 10:37:00	SNT	4	1	1
2013-07-13 10:51:00	RCV	26	5	14
2013-07-13 10:51:00	RCV	77	16	0
2013-07-13 10:52:00	RCV	192	32	1
2013-07-13 10:53:00	RCV	114	20	1
2013-07-13 10:53:00	RCV	109	21	0
2013-07-13 10:53:00	RCV	56	11	0
2013-07-13 11:15:00	SNT	4	1	22
2013-07-13 11:15:00	SNT	14	2	0
2013-07-13 11:15:00	SNT	32	7	0
2013-07-13 11:27:00	RCV	24	5	12
2013-07-13 11:32:00	SNT	42	7	5
2013-07-13 11:33:00	RCV	14	2	1
2013-07-13 11:39:00	SNT	24	5	6
2013-07-13 11:39:00	SNT	13	3	0
2013-07-13 11:40:00	SNT	13	2	1
2013-07-13 11:41:00	SNT	33	6	1
2013-07-13 11:42:00	RCV	37	8	1
2013-07-13 12:10:00	SNT	32	7	28
2013-07-13 12:17:00	RCV	34	6	7
2013-07-13 12:20:00	SNT	40	7	3
2013-07-13 12:21:00	SNT	33	7	1
2013-07-13 12:23:00	RCV	2	1	2
2013-07-13 12:25:00	SNT	120	28	2
2013-07-13 12:29:00	SNT	36	7	4
2013-07-13 12:30:00	RCV	941	167	1
2013-07-13 12:42:00	RCV	4	1	12
2013-07-13 12:42:00	SNT	26	5	0
2013-07-13 12:49:00	SNT	35	7	7
2013-07-13 12:49:00	SNT	77	15	0
2013-07-13 12:49:00	RCV	28	6	0
2013-07-13 12:51:00	SNT	241	47	2
2013-07-13 12:52:00	RCV	3	1	1
2013-07-13 12:53:00	SNT	2	1	1
2013-07-13 13:11:00	SNT	36	7	18
2013-07-13 13:48:00	RCV	106	23	37
2013-07-13 14:36:00	SNT	114	25	48
2013-07-13 14:36:00	SNT	33	8	0
2013-07-13 14:37:00	SNT	34	5	1
2013-07-13 14:37:00	RCV	1	1	0
2013-07-13 14:37:00	RCV	20	4	0
2013-07-13 14:37:00	RCV	27	4	0
2013-07-13 14:38:00	SNT	59	13	1
2013-07-13 14:39:00	RCV	2	1	1
2013-07-13 14:39:00	RCV	40	8	0
2013-07-13 14:39:00	SNT	53	9	0
2013-07-13 14:40:00	SNT	70	13	1
2013-07-13 14:41:00	SNT	3	1	1
2013-07-13 14:41:00	SNT	93	18	0
2013-07-13 14:41:00	RCV	126	23	0
2013-07-13 14:43:00	RCV	27	7	2
2013-07-13 14:43:00	SNT	53	11	0
2013-07-13 14:44:00	RCV	45	9	1
2013-07-13 14:44:00	SNT	29	6	0
2013-07-13 14:45:00	SNT	194	39	1
2013-07-13 14:45:00	RCV	48	8	0
2013-07-13 14:46:00	RCV	53	12	1
2013-07-13 14:46:00	RCV	37	7	0
2013-07-13 14:47:00	SNT	187	38	1
2013-07-13 14:47:00	RCV	36	7	0
2013-07-13 14:48:00	RCV	2	1	1
2013-07-13 14:48:00	RCV	17	3	0
2013-07-13 14:48:00	SNT	125	24	0
2013-07-13 14:49:00	SNT	98	21	1
2013-07-13 15:11:00	RCV	4	1	22
2013-07-13 15:12:00	SNT	51	11	1
2013-07-13 15:13:00	RCV	6	1	1
2013-07-13 15:13:00	RCV	2	1	0
2013-07-13 15:14:00	SNT	22	5	1
2013-07-13 15:14:00	SNT	14	3	0
2013-07-13 15:15:00	SNT	78	16	1
2013-07-13 15:15:00	RCV	7	2	0
2013-07-13 15:15:00	RCV	19	3	0
2013-07-13 15:24:00	SNT	5	1	9
2013-07-13 16:28:00	SNT	2	1	64
2013-07-13 16:29:00	RCV	6	2	1
2013-07-13 16:46:00	SNT	53	10	17
2013-07-13 16:47:00	RCV	98	19	1
2013-07-13 16:48:00	SNT	32	5	1
2013-07-13 16:49:00	SNT	39	9	1
2013-07-13 16:49:00	RCV	31	5	0
2013-07-13 16:49:00	SNT	5	1	0
2013-07-13 16:49:00	RCV	77	13	0
2013-07-13 16:49:00	RCV	31	6	0
2013-07-13 16:50:00	SNT	150	28	1
2013-07-13 16:51:00	SNT	32	6	1
2013-07-13 16:51:00	SNT	85	15	0
2013-07-13 16:52:00	RCV	64	13	1
2013-07-13 16:52:00	SNT	75	15	0
2013-07-13 16:53:00	SNT	27	5	1
2013-07-13 16:54:00	RCV	23	5	1
2013-07-13 16:55:00	SNT	107	23	1
2013-07-13 16:55:00	SNT	2	1	0
2013-07-13 16:57:00	RCV	11	2	2
2013-07-13 18:33:00	SNT	27	6	96
2013-07-13 18:42:00	RCV	96	19	9
2013-07-13 18:43:00	SNT	47	10	1
2013-07-13 19:29:00	SNT	1	1	46
2013-07-13 20:03:00	SNT	21	4	34
2013-07-13 21:44:00	RCV	136	29	101
2013-07-13 21:45:00	SNT	14	4	1
2013-07-13 21:46:00	SNT	38	8	1
2013-07-13 21:48:00	RCV	92	17	2
2013-07-13 21:48:00	RCV	11	2	0
2013-07-13 22:31:00	SNT	644	131	43
2013-07-13 22:43:00	RCV	517	100	12
2013-07-13 22:50:00	SNT	706	133	7
2013-07-13 22:55:00	RCV	262	54	5
2013-07-13 22:56:00	RCV	40	6	1
2013-07-13 22:57:00	SNT	52	9	1
2013-07-13 22:58:00	SNT	57	11	1
2013-07-13 23:00:00	SNT	130	28	2
2013-07-13 23:02:00	RCV	79	15	2
2013-07-13 23:03:00	SNT	24	5	1
2013-07-14 07:33:00	SNT	71	14	510
2013-07-14 07:34:00	SNT	10	2	1
2013-07-14 07:34:00	RCV	28	7	0
2013-07-14 07:35:00	SNT	34	8	1
2013-07-14 07:35:00	RCV	84	16	0
2013-07-14 07:36:00	SNT	55	12	1
2013-07-14 07:37:00	SNT	42	9	1
2013-07-14 07:38:00	RCV	4	1	1
2013-07-14 07:39:00	SNT	18	4	1
2013-07-14 07:45:00	SNT	27	5	6
2013-07-14 07:56:00	SNT	1	1	11
2013-07-14 08:26:00	RCV	96	18	30
2013-07-14 11:49:00	RCV	149	25	203
2013-07-14 12:03:00	SNT	42	9	14
2013-07-14 12:04:00	RCV	21	4	1
2013-07-14 12:04:00	RCV	21	5	0
2013-07-14 12:05:00	SNT	46	10	1
2013-07-14 12:09:00	SNT	46	10	4
2013-07-14 12:09:00	SNT	17	4	0
2013-07-14 12:11:00	RCV	65	14	2
2013-07-14 12:13:00	SNT	30	7	2
2013-07-14 12:13:00	RCV	2	1	0
2013-07-14 12:15:00	SNT	69	10	2
2013-07-14 12:15:00	SNT	24	5	0
2013-07-14 12:16:00	SNT	28	5	1
2013-07-14 12:16:00	SNT	30	6	0
2013-07-14 12:16:00	RCV	1	1	0
2013-07-14 12:16:00	RCV	9	2	0
2013-07-14 12:17:00	SNT	17	2	1
2013-07-14 12:17:00	RCV	19	4	0
2013-07-14 12:18:00	RCV	14	4	1
2013-07-14 12:18:00	SNT	12	2	0
2013-07-14 12:18:00	RCV	18	4	0
2013-07-14 12:18:00	SNT	61	11	0
2013-07-14 12:18:00	RCV	40	11	0
2013-07-14 12:19:00	SNT	2	1	1
2013-07-14 12:19:00	SNT	3	1	0
2013-07-14 12:19:00	SNT	13	2	0
2013-07-14 12:29:00	SNT	13	2	10
2013-07-14 12:36:00	RCV	6	2	7
2013-07-14 12:37:00	SNT	27	5	1
2013-07-14 12:38:00	SNT	57	11	1
2013-07-14 13:41:00	RCV	62	13	63
2013-07-14 13:47:00	SNT	17	4	6
2013-07-14 13:47:00	SNT	26	5	0
2013-07-14 13:48:00	SNT	25	5	1
2013-07-14 13:48:00	SNT	37	7	0
2013-07-14 14:16:00	SNT	38	10	28
2013-07-14 17:02:00	SNT	21	4	166
2013-07-14 17:02:00	RCV	55	9	0
2013-07-14 17:02:00	RCV	17	4	0
2013-07-14 17:04:00	SNT	78	12	2
2013-07-14 17:04:00	RCV	51	10	0
2013-07-14 17:04:00	RCV	31	6	0
2013-07-14 17:05:00	SNT	44	8	1
2013-07-14 17:06:00	RCV	7	1	1
2013-07-14 17:06:00	RCV	18	4	0
2013-07-14 17:06:00	RCV	24	5	0
2013-07-14 17:06:00	RCV	19	5	0
2013-07-14 17:06:00	RCV	8	1	0
2013-07-14 17:07:00	SNT	33	7	1
2013-07-14 17:14:00	SNT	106	19	7
2013-07-14 17:18:00	SNT	66	8	4
2013-07-14 17:18:00	RCV	16	3	0
2013-07-14 17:20:00	SNT	86	18	2
2013-07-14 17:29:00	SNT	33	7	9
2013-07-14 17:30:00	RCV	30	6	1
2013-07-14 17:34:00	RCV	66	14	4
2013-07-14 17:34:00	RCV	18	4	0
2013-07-14 17:35:00	SNT	30	7	1
2013-07-14 17:36:00	SNT	28	6	1
2013-07-14 17:36:00	RCV	44	6	0
2013-07-14 17:36:00	RCV	22	4	0
2013-07-14 17:36:00	RCV	17	4	0
